func_100011_g,getIsPotionDurationMax
func_77599_b,getSmeltingList
func_77602_a,instance
func_77607_a,addRecipes
func_77608_a,addRecipes
func_77609_a,addRecipes
func_77612_l,getMaxDamage
func_77613_e,getRarity
func_77614_k,getHasSubtypes
func_77615_a,onPlayerStoppedUsing
func_77616_k,isItemTool
func_77619_b,getItemEnchantability
func_77620_a,getColorFromDamage
func_77621_a,getMovingObjectPositionFromPlayer
func_77622_d,onCreated
func_77624_a,addInformation
func_77625_d,setMaxStackSize
func_77626_a,getMaxItemUseDuration
func_77627_a,setHasSubtypes
func_77629_n_,shouldRotateAroundWhenRendering
func_77631_c,setPotionEffect
func_77634_r,hasContainerItem
func_77636_d,hasEffect
func_77637_a,setCreativeTab
func_77639_j,getItemStackLimit
func_77640_w,getCreativeTab
func_77642_a,setContainerItem
func_77643_m_,isMap
func_77644_a,hitEntity
func_77645_m,isDamageable
func_77647_b,getMetadata
func_77651_p,getShareTag
func_77653_i,getItemStackDisplayName
func_77654_b,onItemUseFinish
func_77655_b,setUnlocalizedName
func_77656_e,setMaxDamage
func_77657_g,getUnlocalizedNameInefficiently
func_77658_a,getUnlocalizedName
func_77659_a,onItemRightClick
func_77661_b,getItemUseAction
func_77662_d,isFull3D
func_77663_a,onUpdate
func_77664_n,setFull3D
func_77667_c,getUnlocalizedName
func_77668_q,getContainerItem
func_77828_a,validBookTagContents
func_77831_g,isSplash
func_77832_l,getEffects
func_77833_h,isEffectInstant
func_77834_f,getEffects
func_77840_a,spawnCreature
func_77842_f,getMaterialName
func_77844_a,setPotionEffect
func_77845_h,isWolfsFavoriteMeat
func_77848_i,setAlwaysEdible
func_77849_c,onFoodEaten
func_77861_e,getToolMaterialName
func_77872_a,updateMapData
func_77873_a,getMapData
func_77904_a,getPotionEffect
func_77905_c,getPotionPrefix
func_77906_a,brewBitOperations
func_77907_h,countSetFlags
func_77908_a,getPotionPrefixIndexFlags
func_77909_a,getPotionPrefixIndex
func_77910_c,isFlagSet
func_77911_a,calcPotionLiquidColor
func_77912_a,parsePotionEffects
func_77913_a,applyIngredient
func_77914_a,checkFlag
func_77915_a,getLiquidColor
func_77916_d,isFlagUnset
func_77917_b,getPotionEffects
func_77942_o,hasTagCompound
func_77944_b,copyItemStack
func_77945_a,updateAnimation
func_77946_l,copy
func_77948_v,isItemEnchanted
func_77949_a,loadItemStackFromNBT
func_77950_b,onItemUseFinish
func_77951_h,isItemDamaged
func_77952_i,getItemDamage
func_77953_t,getRarity
func_77955_b,writeToNBT
func_77956_u,isItemEnchantable
func_77957_a,useItemRightClick
func_77958_k,getMaxDamage
func_77959_d,isItemStackEqual
func_77960_j,getMetadata
func_77961_a,hitEntity
func_77962_s,hasEffect
func_77963_c,readFromNBT
func_77964_b,setItemDamage
func_77966_a,addEnchantment
func_77969_a,isItemEqual
func_77970_a,areItemStackTagsEqual
func_77972_a,damageItem
func_77973_b,getItem
func_77974_b,onPlayerStoppedUsing
func_77975_n,getItemUseAction
func_77976_d,getMaxStackSize
func_77977_a,getUnlocalizedName
func_77978_p,getTagCompound
func_77979_a,splitStack
func_77980_a,onCrafting
func_77981_g,getHasSubtypes
func_77982_d,setTagCompound
func_77983_a,setTagInfo
func_77984_f,isItemStackDamageable
func_77985_e,isStackable
func_77986_q,getEnchantmentTagList
func_77988_m,getMaxItemUseDuration
func_77989_b,areItemStacksEqual
func_77995_e,getEnchantability
func_77996_d,getHarvestLevel
func_77997_a,getMaxUses
func_77998_b,getEfficiencyOnProperMaterial
func_78000_c,getDamageVsEntity
func_78013_b,getTabLabel
func_78014_h,setNoTitle
func_78015_f,getBackgroundImageName
func_78016_d,getTabIconItem
func_78017_i,shouldHidePlayerInventory
func_78018_a,displayAllReleventItems
func_78019_g,drawInForegroundOfTab
func_78020_k,getTabColumn
func_78021_a,getTabIndex
func_78022_j,setNoScrollbar
func_78023_l,isTabInFirstRow
func_78024_c,getTranslatedTabLabel
func_78025_a,setBackgroundImageName
func_78044_b,getDamageReductionAmount
func_78045_a,getEnchantability
func_78046_a,getDurability
func_78084_a,getTextureOffset
func_78085_a,setTextureOffset
func_78086_a,setLivingAnimations
func_78087_a,setRotationAngles
func_78088_a,render
func_78164_a,renderSign
func_78214_a,updateRotations
func_78231_a,renderAll
func_78235_a,flipFace
func_78240_a,setTexturePosition
func_78244_a,setBoxName
func_78255_a,renderStringAtPos
func_78256_a,getStringWidth
func_78257_a,loadGlyphTexture
func_78259_e,sizeStringToWidth
func_78260_a,getBidiFlag
func_78262_a,trimStringToWidth
func_78263_a,getCharWidth
func_78264_a,setUnicodeFlag
func_78265_b,resetStyles
func_78266_a,renderDefaultChar
func_78267_b,splitStringWidth
func_78268_b,renderSplitString
func_78269_a,trimStringToWidth
func_78270_c,isFormatSpecial
func_78271_c,listFormattedStringToWidth
func_78272_b,isFormatColor
func_78273_d,trimStringNewline
func_78274_b,renderStringAligned
func_78275_b,setBidiFlag
func_78276_b,drawString
func_78277_a,renderUnicodeChar
func_78279_b,drawSplitString
func_78280_d,wrapFormattedStringToWidth
func_78282_e,getFormatFromString
func_78324_d,getScaledHeight_double
func_78325_e,getScaleFactor
func_78326_a,getScaledWidth
func_78327_c,getScaledWidth_double
func_78328_b,getScaledHeight
func_78381_a,draw
func_78432_a,parseUserSkin
func_78433_b,setAreaOpaque
func_78434_a,setAreaTransparent
func_78435_c,hasTransparency
func_78440_a,renderItemInFirstPerson
func_78441_a,updateEquippedItem
func_78442_d,renderFireInFirstPerson
func_78444_b,resetEquippedProgress
func_78445_c,resetEquippedProgress2
func_78447_b,renderOverlays
func_78448_c,renderWaterOverlayTexture
func_78464_a,updateRenderer
func_78466_h,updateFogColor
func_78467_g,orientCamera
func_78468_a,setupFog
func_78469_a,setFogColorBuffer
func_78470_f,updateTorchFlicker
func_78471_a,renderWorld
func_78472_g,updateLightmap
func_78473_a,getMouseOver
func_78474_d,renderRainSnow
func_78475_f,setupViewBobbing
func_78476_b,renderHand
func_78477_e,updateFovModifierHand
func_78478_c,setupOverlayRendering
func_78479_a,setupCameraTransform
func_78481_a,getFOVModifier
func_78482_e,hurtCameraEffect
func_78484_h,addRainParticles
func_78546_a,isBoundingBoxInFrustum
func_78547_a,setPosition
func_78548_b,isBoxInFrustum
func_78553_b,isBoxInFrustum
func_78558_a,getInstance
func_78560_b,init
func_78713_a,getEntityRenderObject
func_78714_a,getDistanceToCamera
func_78715_a,getEntityClassRenderObject
func_78716_a,getFontRenderer
func_78717_a,set
func_78745_b,flipPlayer
func_78746_a,setGameType
func_78747_a,isSpectator
func_78748_a,setPlayerCapabilities
func_78749_i,extendedReach
func_78750_j,syncCurrentPlayItem
func_78752_a,sendPacketDropItem
func_78753_a,windowClick
func_78755_b,shouldDrawHUD
func_78756_a,sendEnchantPacket
func_78757_d,getBlockReachDistance
func_78758_h,isInCreativeMode
func_78761_a,sendSlotPacket
func_78762_g,isNotCreative
func_78763_f,gameIsSurvivalOrAdventure
func_78764_a,attackEntity
func_78765_e,updateController
func_78766_c,onStoppedUsingItem
func_78767_c,resetBlockRemoving
func_78768_b,interactWithEntitySendPacket
func_78769_a,sendUseItem
func_78784_a,setTextureOffset
func_78785_a,render
func_78786_a,addBox
func_78787_b,setTextureSize
func_78788_d,compileDisplayList
func_78789_a,addBox
func_78790_a,addBox
func_78791_b,renderWithRotation
func_78792_a,addChild
func_78793_a,setRotationPoint
func_78794_c,postRender
func_78836_a,getNBTCompound
func_78837_a,getServerDataFromNBTCompound
func_78849_a,addServerData
func_78850_a,getServerData
func_78851_b,removeServerData
func_78853_a,loadServerList
func_78855_b,saveServerList
func_78856_c,countServers
func_78857_a,swapServers
func_78860_a,fromString
func_78861_a,getIP
func_78862_a,parseIntWithDefault
func_78863_b,getServerAddress
func_78864_b,getPort
func_78868_a,updateEffects
func_78869_b,getStatistics
func_78870_a,clearEffects
func_78872_b,renderLitParticles
func_78873_a,addEffect
func_78874_a,renderParticles
func_78880_d,getZSize
func_78882_c,getYSize
func_78883_b,getXSize
func_78884_a,intersectsWith
func_78885_a,intersectsWith
func_78886_a,offset
func_78887_a,getNewBoundingBox
func_78888_b,expandTo
func_78898_a,updatePlayerMoveState
func_78909_a,getColorIndex
func_78914_f,noColor
func_80003_ah,getPlayerUsageSnooper
func_80006_f,getUniqueID
func_80007_l,getDimensionName
func_82010_a,registerTickable
func_82142_c,setInvisible
func_82143_as,getMaxFallHeight
func_82145_z,getMaxInPortalTime
func_82147_ab,getPortalCooldown
func_82149_j,copyLocationAndAnglesFrom
func_82150_aj,isInvisible
func_82159_b,getArmorPosition
func_82160_b,dropEquipment
func_82161_a,getArmorItemForSlot
func_82164_bB,addRandomDrop
func_82165_m,isPotionActive
func_82166_i,getArmSwingAnimationEnd
func_82167_n,collideWithEntity
func_82168_bl,updateArmSwingProgress
func_82169_q,getCurrentArmor
func_82170_o,removePotionEffect
func_82171_bF,canBeSteered
func_82183_n,getAIControlledByPlayer
func_82187_q,setLookingForHome
func_82194_d,getWorld
func_82195_e,attackDragonFrom
func_82196_d,attackEntityWithRangedAttack
func_82197_f,setAggressive
func_82198_m,getAggressive
func_82201_a,setSkeletonType
func_82202_m,getSkeletonType
func_82203_t,getWatchedTargetId
func_82205_o,isArmored
func_82209_a,launchWitherSkullToCoords
func_82211_c,updateWatchedTargetId
func_82212_n,getInvulTime
func_82215_s,setInvulTime
func_82216_a,launchWitherSkullToEntity
func_82227_f,setChild
func_82228_a,startConversion
func_82229_g,setVillager
func_82230_o,isConverting
func_82231_m,isVillager
func_82232_p,convertToVillager
func_82233_q,getConversionTimeBoost
func_82235_h,getIsBatHanging
func_82236_f,setIsBatHanging
func_82242_a,addExperienceLevel
func_82243_bO,getArmorVisibility
func_82245_bX,isSpawnForced
func_82329_d,getWidthPixels
func_82330_g,getHeightPixels
func_82333_j,getRotation
func_82334_a,setDisplayedItem
func_82335_i,getDisplayedItem
func_82336_g,setItemRotation
func_82338_g,setAlphaF
func_82340_a,setPotionDamage
func_82341_c,getMotionFactor
func_82342_d,isInvulnerable
func_82343_e,setInvulnerable
func_82356_Z,isCommandBlockEnabled
func_82357_ak,getSpawnProtectionSize
func_82358_a,isUsernameIndex
func_82359_c,getPlayer
func_82362_a,getRequiredPermissionLevel
func_82366_d,getGameRules
func_82370_a,getUsernameIndex
func_82377_a,matchesMultiplePlayers
func_82378_b,hasArguments
func_82381_h,getArgumentMap
func_82386_a,matchOnePlayer
func_82402_b,renderItem
func_82422_c,transformHeldFull3DItemLayer
func_82448_a,transferEntityToWorld
func_82482_a,dispense
func_82485_a,playDispenseSound
func_82486_a,doDispense
func_82487_b,dispenseStack
func_82489_a,spawnDispenseParticles
func_82499_a,getProjectileEntity
func_82566_a,setWorldsForAll
func_82567_a,updateDecorations
func_82568_a,getMapInfo
func_82571_y,getGeneratorOptions
func_82572_b,setWorldTotalTime
func_82573_f,getWorldTotalTime
func_82574_x,getGameRulesInstance
func_82580_o,removeTag
func_82581_a,createCrashReport
func_82582_d,hasNoTags
func_82594_a,getObject
func_82595_a,putObject
func_82599_e,getFrontOffsetZ
func_82600_a,getFront
func_82601_c,getFrontOffsetX
func_82615_a,getX
func_82616_c,getZ
func_82617_b,getY
func_82618_k,getWorld
func_82620_h,getBlockMetadata
func_82632_g,boostSpeed
func_82633_h,isControlledByPlayer
func_82634_f,isSpeedBoosted
func_82644_b,getWorldFeatures
func_82647_a,setBiome
func_82648_a,getBiome
func_82649_e,getDefaultFlatGenerator
func_82650_c,getFlatLayers
func_82651_a,createFlatGeneratorFromString
func_82656_d,getMinY
func_82657_a,getLayerCount
func_82658_c,getFillBlockMeta
func_82660_d,setMinY
func_82667_a,getScatteredFeatureSpawnList
func_82683_b,setDefaultPlayerReputation
func_82684_a,getReputationForPlayer
func_82685_c,getNearestTargetPlayer
func_82686_i,isMatingSeason
func_82687_d,isPlayerReputationTooLow
func_82688_a,setReputationForPlayer
func_82689_b,writeVillageDataToNBT
func_82690_a,readVillageDataFromNBT
func_82691_a,setWorld
func_82692_h,endMatingSeason
func_82705_e,getAnimal
func_82708_h,setObjectWatched
func_82709_a,addObjectByDataType
func_82710_f,getWatchableObjectItemStack
func_82712_a,parseDoubleWithDefault
func_82713_a,parseDoubleWithDefaultAndMax
func_82714_a,parseIntWithDefaultAndMax
func_82715_a,parseIntWithDefault
func_82716_a,getRandomDoubleInRange
func_82719_a,writeCustomPotionEffectToNBT
func_82720_e,getIsAmbient
func_82721_a,setSplashPotion
func_82722_b,readCustomPotionEffectFromNBT
func_82725_o,isMagicDamage
func_82726_p,setMagicDamage
func_82734_g,getChunksLowestHorizon
func_82736_K,getGameRules
func_82737_E,getTotalWorldTime
func_82738_a,setTotalWorldTime
func_82742_i,resetUpdateEntityTick
func_82743_f,getCreationCloudUpdateTick
func_82744_b,setCloudUpdateTick
func_82747_f,getWorldTypeID
func_82749_j,getWorldName
func_82750_a,setWorldName
func_82752_c,isAdventure
func_82753_a,setPriority
func_82756_a,getString
func_82757_a,setValue
func_82758_b,getBoolean
func_82763_b,getRules
func_82764_b,setOrCreateGameRule
func_82765_e,hasRule
func_82766_b,getBoolean
func_82767_a,getString
func_82768_a,readFromNBT
func_82770_a,writeToNBT
func_82781_a,getEnchantments
func_82782_a,setEnchantments
func_82783_a,increaseMaxTradeUses
func_82784_g,isRecipeDisabled
func_82785_h,compensateToolUses
func_82787_a,findMatchingRecipe
func_82788_x,canItemEditBlocks
func_82789_a,getIsRepairable
func_82790_a,getColorFromItemStack
func_82812_d,getArmorMaterial
func_82813_b,setColor
func_82814_b,getColor
func_82815_c,removeColor
func_82816_b_,hasColor
func_82817_b,getAreAmbient
func_82824_a,setBossStatus
func_82833_r,getDisplayName
func_82835_x,canEditBlocks
func_82836_z,getItemFrame
func_82837_s,hasDisplayName
func_82838_A,getRepairCost
func_82839_y,isOnItemFrame
func_82840_a,getTooltip
func_82841_c,setRepairCost
func_82842_a,setItemFrame
func_82846_b,transferStackInSlot
func_82847_b,removeCraftingFromCrafters
func_82848_d,updateRepairOutput
func_82850_a,updateItemName
func_82869_a,canTakeStack
func_82870_a,onPickupFromSlot
func_82877_b,setPlayerWalkSpeed
func_82879_c,sendSettingsToServer
func_82883_a,getUnicodeFlag
func_83015_S,getCurrentDate
func_85029_a,addEntityCrashInfo
func_85030_a,playSound
func_85031_j,hitByEntity
func_85033_bc,collideWithNearbyEntities
func_85034_r,setArrowCountInEntity
func_85035_bI,getArrowCountInEntity
func_85036_m,setCombatTask
func_85039_t,addScore
func_85040_s,setScore
func_85052_h,getThrower
func_85054_d,searchForOtherItemsNearby
func_85055_a,makeCrashReport
func_85056_g,getCategory
func_85057_a,makeCategoryDepth
func_85058_a,makeCategory
func_85069_a,firstTwoElementsOfStackTraceMatch
func_85070_b,trimStackTraceEntriesFromBottom
func_85072_a,appendToStringBuilder
func_85073_a,getPrunedStackTrace
func_85074_a,getCoordinateInfo
func_85089_a,getKey
func_85090_b,getValue
func_85094_b,renderDebugBoundingBox
func_85102_a,playSoundToNearExcept
func_85118_a,addToCrashReport
func_85144_b,getCacheSizes
func_85151_d,getLowerChestInventory
func_85156_a,removeTask
func_85158_p,setAdventureModeExempt
func_85173_a,playSoundToNearExcept
func_85176_s,getDefaultTeleporter
func_85181_a,getRandomModelBox
func_85188_a,makePortal
func_85189_a,removeStalePortalLocations
func_90010_a,isPartOfLargeChest
func_90011_a,createChild
func_90020_K,getLimitFramerate
func_90022_d,getListOfPlayers
func_90033_f,canLoadWorld
func_90035_a,getClassFromID
func_90036_a,getFireAspectModifier
func_90999_ad,canRenderOnFire
func_92034_a,createParticle
func_92035_a,createBall
func_92036_a,createBurst
func_92038_a,createShaped
func_92043_f,setTwinkle
func_92044_a,setColour
func_92045_e,setTrail
func_92046_g,setFadeColour
func_92058_a,setEntityItemStack
func_92059_d,getEntityItem
func_92085_d,getIsBlank
func_92087_a,causeThornsDamage
func_92088_a,makeFireworks
func_92089_a,canApply
func_92093_a,getFireTimeForEntity
func_92097_a,negateDamage
func_92099_a,getEnchantedItem
func_92103_a,addRecipe
func_92110_g,getEnchantments
func_92111_a,getEnchantedItemStack
func_92112_a,getRandom
func_92113_a,getAll
func_92114_b,getRandom
func_92115_a,addEnchantment
func_92116_a,addEnchantmentBooksToList
func_94041_b,isItemValidForSlot
func_94053_h,nextTextureIndexX
func_94059_bO,getAlwaysRenderNameTagForRender
func_94060_bK,getAttackingEntity
func_94061_f,setNoAI
func_94083_c,getTntPlacedBy
func_94085_r,getDefaultDisplayTileOffset
func_94086_l,setDisplayTileOffset
func_94095_a,killMinecart
func_94096_e,setHasDisplayTile
func_94099_q,getDisplayTileOffset
func_94100_s,hasDisplayTile
func_94101_h,applyDrag
func_94103_c,explodeCart
func_94104_d,getFuseTicks
func_94105_c,ignite
func_94107_f,setMinecartPowered
func_94108_c,isMinecartPowered
func_94182_a,addSlot
func_94183_a,getStitchHolder
func_94184_a,getAllStitchSlots
func_94185_c,getOriginY
func_94186_b,getOriginX
func_94194_d,rotate
func_94195_e,isRotated
func_94196_a,setNewDimension
func_94197_a,getWidth
func_94199_b,getHeight
func_94206_g,getMinV
func_94207_b,getInterpolatedV
func_94209_e,getMinU
func_94210_h,getMaxV
func_94211_a,getIconWidth
func_94212_f,getMaxU
func_94214_a,getInterpolatedU
func_94215_i,getIconName
func_94216_b,getIconHeight
func_94217_a,copyFrom
func_94219_l,updateAnimation
func_94241_a,updateCompass
func_94248_c,updateAnimations
func_94277_a,bindTexture
func_94305_f,doStitch
func_94309_g,getStichSlots
func_94310_b,allocateSlot
func_94311_c,expandAndAllocateSlot
func_94520_b,isKeyTranslated
func_94522_b,canTranslate
func_94525_a,computeStackSize
func_94526_b,calcRedstoneFromInventory
func_94527_a,canAddItemToSlot
func_94529_b,extractDragMode
func_94530_a,canMergeSlot
func_94531_b,canDragIntoSlot
func_94532_c,getDragEvent
func_94533_d,resetDrag
func_94539_a,setExplosionSource
func_94540_d,setExplosion
func_94541_c,isExplosion
func_94547_a,trackDamage
func_94549_h,reset
func_94559_f,isLivingDamageSrc
func_94560_a,getDamageSrc
func_94561_i,getDamageAmount
func_94613_c,getExplosivePlacedBy
func_95999_t,getCustomNameTag
func_96092_aw,isPushedByWater
func_96094_a,setCustomNameTag
func_96095_a,onActivatorRailPass
func_96096_ay,isIgnited
func_96107_aA,getXPos
func_96108_aC,getZPos
func_96109_aB,getYPos
func_96110_f,setBlocked
func_96111_ay,getBlocked
func_96120_a,setEquipmentDropChance
func_96122_a,canAttackPlayer
func_96123_co,getWorldScoreboard
func_96124_cp,getTeam
func_96296_a,getValidValues
func_96297_d,getFriendlyName
func_96300_b,getValueByName
func_96301_b,isFancyStyling
func_96302_c,isColor
func_96332_d,getPlayerName
func_96333_a,joinNiceStringFromCollection
func_96441_U,getScoreboard
